resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId,date,results_rownum
24055,1002,807,4,27.0,20,13.0,13,0.0,52,,47.0,16.0,11,2018-09-02 13:10:00,results_24050
24056,1002,842,5,10.0,9,14.0,14,0.0,52,,47.0,10.0,11,2018-09-02 13:10:00,results_24051
24057,1002,828,15,9.0,18,15.0,15,0.0,52,,46.0,15.0,11,2018-09-02 13:10:00,results_24052
24058,1002,825,210,20.0,11,16.0,16,0.0,52,,44.0,7.0,11,2018-09-02 13:10:00,results_24053
24059,1002,817,9,3.0,19,,17,0.0,23,,46.0,18.0,5,2018-09-02 13:10:00,results_24054
24060,1002,4,1,14.0,13,,18,0.0,9,,18.0,17.0,5,2018-09-02 13:10:00,results_24055
24061,1002,843,5,28.0,16,,19,0.0,0,,6.0,19.0,23,2018-09-02 13:10:00,results_24056
24062,1002,154,210,8.0,6,,20,0.0,53,4670804.0,,0.0,2,2018-09-02 13:10:00,results_24057
24063,1003,1,131,44.0,1,1.0,1,25.0,61,6671611.0,56.0,2.0,1,2018-09-16 12:10:00,results_24058
24064,1003,830,9,33.0,2,2.0,2,18.0,61,6680572.0,54.0,5.0,1,2018-09-16 12:10:00,results_24059
24065,1003,20,6,5.0,3,3.0,3,15.0,61,6711595.0,48.0,6.0,1,2018-09-16 12:10:00,results_24060
24066,1003,822,131,77.0,4,4.0,4,12.0,61,6723541.0,42.0,8.0,1,2018-09-16 12:10:00,results_24061
24067,1003,8,6,7.0,5,5.0,5,10.0,61,6724612.0,46.0,7.0,1,2018-09-16 12:10:00,results_24062
24068,1003,817,9,3.0,6,6.0,6,8.0,61,6725593.0,59.0,3.0,1,2018-09-16 12:10:00,results_24063
24069,1003,4,1,14.0,11,7.0,7,6.0,61,6774612.0,57.0,4.0,1,2018-09-16 12:10:00,results_24064
24070,1003,832,4,55.0,12,8.0,8,4.0,60,,50.0,12.0,11,2018-09-16 12:10:00,results_24065
24071,1003,844,15,16.0,13,9.0,9,2.0,60,,57.0,11.0,11,2018-09-16 12:10:00,results_24066
24072,1003,807,4,27.0,10,10.0,10,1.0,60,,53.0,19.0,11,2018-09-16 12:10:00,results_24067
24073,1003,828,15,9.0,14,11.0,11,0.0,60,,50.0,10.0,11,2018-09-16 12:10:00,results_24068
24074,1003,838,1,2.0,18,12.0,12,0.0,60,,50.0,14.0,11,2018-09-16 12:10:00,results_24069
24075,1003,842,5,10.0,15,13.0,13,0.0,60,,56.0,18.0,11,2018-09-16 12:10:00,results_24070
24076,1003,840,3,18.0,20,14.0,14,0.0,60,,53.0,17.0,11,2018-09-16 12:10:00,results_24071
24077,1003,154,210,8.0,8,15.0,15,0.0,60,,57.0,16.0,11,2018-09-16 12:10:00,results_24072
24078,1003,815,10,11.0,7,16.0,16,0.0,60,,48.0,13.0,11,2018-09-16 12:10:00,results_24073
24079,1003,843,5,28.0,17,17.0,17,0.0,60,,38.0,9.0,11,2018-09-16 12:10:00,results_24074
24080,1003,825,210,20.0,16,18.0,18,0.0,59,,50.0,1.0,12,2018-09-16 12:10:00,results_24075
24081,1003,845,3,35.0,19,19.0,19,0.0,59,,48.0,15.0,12,2018-09-16 12:10:00,results_24076
24082,1003,839,10,31.0,9,,20,0.0,0,,,0.0,4,2018-09-16 12:10:00,results_24077
24083,1004,1,131,44.0,2,1.0,1,25.0,53,5245181.0,50.0,2.0,1,2018-09-30 11:10:00,results_24078
24084,1004,822,131,77.0,1,2.0,2,18.0,53,5247726.0,50.0,1.0,1,2018-09-30 11:10:00,results_24079
24085,1004,20,6,5.0,3,3.0,3,15.0,53,5252668.0,50.0,3.0,1,2018-09-30 11:10:00,results_24080
24086,1004,8,6,7.0,4,4.0,4,12.0,53,5261724.0,47.0,6.0,1,2018-09-30 11:10:00,results_24081
24087,1004,830,9,33.0,19,5.0,5,10.0,53,5276197.0,45.0,4.0,1,2018-09-30 11:10:00,results_24082
24088,1004,817,9,3.0,18,6.0,6,8.0,53,5325632.0,41.0,5.0,1,2018-09-30 11:10:00,results_24083
24089,1004,844,15,16.0,7,7.0,7,6.0,53,5343571.0,52.0,9.0,1,2018-09-30 11:10:00,results_24084
24090,1004,825,210,20.0,5,8.0,8,4.0,52,,52.0,8.0,11,2018-09-30 11:10:00,results_24085
24091,1004,839,10,31.0,6,9.0,9,2.0,52,,52.0,12.0,11,2018-09-30 11:10:00,results_24086
24092,1004,815,10,11.0,8,10.0,10,1.0,52,,47.0,11.0,11,2018-09-30 11:10:00,results_24087
24093,1004,154,210,8.0,9,11.0,11,0.0,52,,46.0,10.0,11,2018-09-30 11:10:00,results_24088
24094,1004,807,4,27.0,12,12.0,12,0.0,52,,52.0,13.0,11,2018-09-30 11:10:00,results_24089
24095,1004,828,15,9.0,10,13.0,13,0.0,52,,39.0,7.0,11,2018-09-30 11:10:00,results_24090
24096,1004,4,1,14.0,16,14.0,14,0.0,52,,44.0,15.0,11,2018-09-30 11:10:00,results_24091
24097,1004,840,3,18.0,14,15.0,15,0.0,52,,44.0,14.0,11,2018-09-30 11:10:00,results_24092
24098,1004,838,1,2.0,15,16.0,16,0.0,51,,41.0,18.0,12,2018-09-30 11:10:00,results_24093
24099,1004,832,4,55.0,11,17.0,17,0.0,51,,35.0,16.0,12,2018-09-30 11:10:00,results_24094
24100,1004,845,3,35.0,13,18.0,18,0.0,51,,43.0,17.0,12,2018-09-30 11:10:00,results_24095
24101,1004,842,5,10.0,17,,19,0.0,4,,3.0,19.0,23,2018-09-30 11:10:00,results_24096
24102,1004,843,5,28.0,20,,20,0.0,4,,2.0,20.0,23,2018-09-30 11:10:00,results_24097
24103,1005,1,131,44.0,1,1.0,1,25.0,53,5237062.0,51.0,2.0,1,2018-10-07 05:10:00,results_24098
24104,1005,822,131,77.0,2,2.0,2,18.0,53,5249981.0,46.0,3.0,1,2018-10-07 05:10:00,results_24099
24105,1005,830,9,33.0,3,3.0,3,15.0,53,5251357.0,50.0,6.0,1,2018-10-07 05:10:00,results_24100
24106,1005,817,9,3.0,15,4.0,4,12.0,53,5256557.0,50.0,4.0,1,2018-10-07 05:10:00,results_24101
24107,1005,8,6,7.0,4,5.0,5,10.0,53,5288060.0,28.0,12.0,1,2018-10-07 05:10:00,results_24102
24108,1005,20,6,5.0,8,6.0,6,8.0,53,5306935.0,53.0,1.0,1,2018-10-07 05:10:00,results_24103
24109,1005,815,10,11.0,9,7.0,7,6.0,53,5316441.0,43.0,9.0,1,2018-10-07 05:10:00,results_24104
24110,1005,154,210,8.0,5,8.0,8,4.0,53,5324260.0,47.0,15.0,1,2018-10-07 05:10:00,results_24105
24111,1005,839,10,31.0,11,9.0,9,2.0,53,5325117.0,50.0,14.0,1,2018-10-07 05:10:00,results_24106
24112,1005,832,4,55.0,13,10.0,10,1.0,52,,50.0,11.0,11,2018-10-07 05:10:00,results_24107
24113,1005,842,5,10.0,7,11.0,11,0.0,52,,35.0,10.0,11,2018-10-07 05:10:00,results_24108
24114,1005,828,15,9.0,20,12.0,12,0.0,52,,8.0,19.0,11,2018-10-07 05:10:00,results_24109
24115,1005,843,5,28.0,6,13.0,13,0.0,52,,30.0,16.0,11,2018-10-07 05:10:00,results_24110
24116,1005,4,1,14.0,18,14.0,14,0.0,52,,28.0,7.0,11,2018-10-07 05:10:00,results_24111
24117,1005,838,1,2.0,19,15.0,15,0.0,52,,25.0,18.0,11,2018-10-07 05:10:00,results_24112
24118,1005,845,3,35.0,17,16.0,16,0.0,52,,41.0,8.0,11,2018-10-07 05:10:00,results_24113
24119,1005,840,3,18.0,14,17.0,17,0.0,52,,41.0,5.0,11,2018-10-07 05:10:00,results_24114
24120,1005,844,15,16.0,10,,18,0.0,38,,37.0,13.0,26,2018-10-07 05:10:00,results_24115
24121,1005,807,4,27.0,16,,19,0.0,37,,32.0,17.0,5,2018-10-07 05:10:00,results_24116
24122,1005,825,210,20.0,12,,20,0.0,8,,6.0,20.0,130,2018-10-07 05:10:00,results_24117
24123,1006,8,6,7.0,2,1.0,1,25.0,56,5658643.0,45.0,5.0,1,2018-10-21 18:10:00,results_24118
24124,1006,830,9,33.0,18,2.0,2,18.0,56,5659924.0,45.0,2.0,1,2018-10-21 18:10:00,results_24119
24125,1006,1,131,44.0,1,3.0,3,15.0,56,5660985.0,40.0,1.0,1,2018-10-21 18:10:00,results_24120
24126,1006,20,6,5.0,5,4.0,4,12.0,56,5676865.0,41.0,3.0,1,2018-10-21 18:10:00,results_24121
24127,1006,822,131,77.0,3,5.0,5,10.0,56,5683387.0,46.0,4.0,1,2018-10-21 18:10:00,results_24122
24128,1006,807,4,27.0,7,6.0,6,8.0,56,5745853.0,51.0,8.0,1,2018-10-21 18:10:00,results_24123
24129,1006,832,4,55.0,11,7.0,7,6.0,56,5753637.0,45.0,11.0,1,2018-10-21 18:10:00,results_24124
24130,1006,815,10,11.0,10,8.0,8,4.0,56,5759723.0,45.0,13.0,1,2018-10-21 18:10:00,results_24125
24131,1006,843,5,28.0,20,9.0,9,2.0,55,,32.0,6.0,11,2018-10-21 18:10:00,results_24126
24132,1006,828,15,9.0,16,10.0,10,1.0,55,,36.0,9.0,11,2018-10-21 18:10:00,results_24127
24133,1006,838,1,2.0,17,11.0,11,0.0,55,,52.0,12.0,11,2018-10-21 18:10:00,results_24128
24134,1006,842,5,10.0,19,12.0,12,0.0,55,,33.0,14.0,11,2018-10-21 18:10:00,results_24129
24135,1006,845,3,35.0,14,13.0,13,0.0,55,,42.0,7.0,11,2018-10-21 18:10:00,results_24130
24136,1006,840,3,18.0,15,14.0,14,0.0,54,,38.0,10.0,12,2018-10-21 18:10:00,results_24131
24137,1006,844,15,16.0,9,,15,0.0,31,,12.0,16.0,130,2018-10-21 18:10:00,results_24132
24138,1006,817,9,3.0,4,,16,0.0,8,,49.0,15.0,84,2018-10-21 18:10:00,results_24133
24139,1006,154,210,8.0,8,,17,0.0,2,,12.0,18.0,130,2018-10-21 18:10:00,results_24134
24140,1006,4,1,14.0,13,,18,0.0,1,,5.0,17.0,4,2018-10-21 18:10:00,results_24135
24141,1006,839,10,31.0,6,,19,0.0,56,,,0.0,2,2018-10-21 18:10:00,results_24136
24142,1006,825,210,20.0,12,,20,0.0,56,,,0.0,2,2018-10-21 18:10:00,results_24137
24143,1007,830,9,33.0,2,1.0,1,25.0,71,5908851.0,66.0,2.0,1,2018-10-28 19:10:00,results_24138
24144,1007,20,6,5.0,4,2.0,2,18.0,71,5926167.0,49.0,4.0,1,2018-10-28 19:10:00,results_24139
24145,1007,8,6,7.0,6,3.0,3,15.0,71,5958765.0,19.0,5.0,1,2018-10-28 19:10:00,results_24140
24146,1007,1,131,44.0,3,4.0,4,12.0,71,5987589.0,49.0,8.0,1,2018-10-28 19:10:00,results_24141
24147,1007,822,131,77.0,5,5.0,5,10.0,70,,65.0,1.0,11,2018-10-28 19:10:00,results_24142
24148,1007,807,4,27.0,7,6.0,6,8.0,69,,67.0,7.0,12,2018-10-28 19:10:00,results_24143
24149,1007,844,15,16.0,9,7.0,7,6.0,69,,67.0,6.0,12,2018-10-28 19:10:00,results_24144
24150,1007,838,1,2.0,15,8.0,8,4.0,69,,14.0,11.0,12,2018-10-28 19:10:00,results_24145
24151,1007,828,15,9.0,10,9.0,9,2.0,69,,18.0,14.0,12,2018-10-28 19:10:00,results_24146
24152,1007,842,5,10.0,20,10.0,10,1.0,69,,69.0,17.0,12,2018-10-28 19:10:00,results_24147
24153,1007,839,10,31.0,11,11.0,11,0.0,69,,6.0,15.0,12,2018-10-28 19:10:00,results_24148
24154,1007,840,3,18.0,17,12.0,12,0.0,69,,27.0,18.0,12,2018-10-28 19:10:00,results_24149
24155,1007,845,3,35.0,19,13.0,13,0.0,69,,66.0,16.0,12,2018-10-28 19:10:00,results_24150
24156,1007,843,5,28.0,14,14.0,14,0.0,69,,26.0,13.0,12,2018-10-28 19:10:00,results_24151
24157,1007,825,210,20.0,16,15.0,15,0.0,69,,45.0,10.0,12,2018-10-28 19:10:00,results_24152
24158,1007,154,210,8.0,18,16.0,16,0.0,68,,46.0,9.0,13,2018-10-28 19:10:00,results_24153
24159,1007,817,9,3.0,1,,17,0.0,61,,57.0,3.0,5,2018-10-28 19:10:00,results_24154
24160,1007,815,10,11.0,13,,18,0.0,38,,6.0,19.0,23,2018-10-28 19:10:00,results_24155
24161,1007,832,4,55.0,8,,19,0.0,28,,6.0,12.0,22,2018-10-28 19:10:00,results_24156
24162,1007,4,1,14.0,12,,20,0.0,3,,3.0,20.0,5,2018-10-28 19:10:00,results_24157
24163,1008,1,131,44.0,1,1.0,1,25.0,71,5229066.0,70.0,7.0,1,2018-11-11 17:10:00,results_24158
24164,1008,830,9,33.0,5,2.0,2,18.0,71,5230535.0,61.0,4.0,1,2018-11-11 17:10:00,results_24159
24165,1008,8,6,7.0,4,3.0,3,15.0,71,5233830.0,64.0,6.0,1,2018-11-11 17:10:00,results_24160
24166,1008,817,9,3.0,11,4.0,4,12.0,71,5234259.0,62.0,3.0,1,2018-11-11 17:10:00,results_24161
24167,1008,822,131,77.0,3,5.0,5,10.0,71,5252009.0,65.0,1.0,1,2018-11-11 17:10:00,results_24162
24168,1008,20,6,5.0,2,6.0,6,8.0,71,5256063.0,71.0,2.0,1,2018-11-11 17:10:00,results_24163
24169,1008,844,15,16.0,7,7.0,7,6.0,71,5273265.0,70.0,8.0,1,2018-11-11 17:10:00,results_24164
24170,1008,154,210,8.0,8,8.0,8,4.0,71,5280296.0,71.0,12.0,1,2018-11-11 17:10:00,results_24165
24171,1008,825,210,20.0,10,9.0,9,2.0,71,5281923.0,67.0,10.0,1,2018-11-11 17:10:00,results_24166
24172,1008,815,10,11.0,12,10.0,10,1.0,70,,58.0,13.0,11,2018-11-11 17:10:00,results_24167
24173,1008,843,5,28.0,16,11.0,11,0.0,70,,53.0,15.0,11,2018-11-11 17:10:00,results_24168
24174,1008,832,4,55.0,15,12.0,12,0.0,70,,50.0,9.0,11,2018-11-11 17:10:00,results_24169
24175,1008,842,5,10.0,9,13.0,13,0.0,70,,55.0,17.0,11,2018-11-11 17:10:00,results_24170
24176,1008,838,1,2.0,20,14.0,14,0.0,70,,68.0,16.0,11,2018-11-11 17:10:00,results_24171
24177,1008,839,10,31.0,18,15.0,15,0.0,70,,70.0,11.0,11,2018-11-11 17:10:00,results_24172
24178,1008,845,3,35.0,14,16.0,16,0.0,69,,52.0,19.0,12,2018-11-11 17:10:00,results_24173
24179,1008,4,1,14.0,17,17.0,17,0.0,69,,57.0,14.0,12,2018-11-11 17:10:00,results_24174
24180,1008,840,3,18.0,19,18.0,18,0.0,69,,68.0,5.0,12,2018-11-11 17:10:00,results_24175
24181,1008,807,4,27.0,13,,19,0.0,32,,30.0,18.0,25,2018-11-11 17:10:00,results_24176
24182,1008,828,15,9.0,6,,20,0.0,20,,3.0,20.0,4,2018-11-11 17:10:00,results_24177
24183,1009,1,131,44.0,1,1.0,1,25.0,55,5980382.0,53.0,5.0,1,2018-11-25 13:10:00,results_24178
24184,1009,20,6,5.0,3,2.0,2,18.0,55,5982963.0,54.0,1.0,1,2018-11-25 13:10:00,results_24179
24185,1009,830,9,33.0,6,3.0,3,15.0,55,5993088.0,51.0,6.0,1,2018-11-25 13:10:00,results_24180
24186,1009,817,9,3.0,5,4.0,4,12.0,55,5995761.0,35.0,3.0,1,2018-11-25 13:10:00,results_24181
24187,1009,822,131,77.0,2,5.0,5,10.0,55,6028339.0,42.0,2.0,1,2018-11-25 13:10:00,results_24182
24188,1009,832,4,55.0,11,6.0,6,8.0,55,6052930.0,54.0,4.0,1,2018-11-25 13:10:00,results_24183
24189,1009,844,15,16.0,8,7.0,7,6.0,55,6071171.0,54.0,10.0,1,2018-11-25 13:10:00,results_24184
24190,1009,815,10,11.0,14,8.0,8,4.0,55,6071657.0,53.0,8.0,1,2018-11-25 13:10:00,results_24185
24191,1009,154,210,8.0,7,9.0,9,2.0,54,,54.0,11.0,11,2018-11-25 13:10:00,results_24186
24192,1009,825,210,20.0,13,10.0,10,1.0,54,,53.0,9.0,11,2018-11-25 13:10:00,results_24187
24193,1009,4,1,14.0,15,11.0,11,0.0,54,,53.0,7.0,11,2018-11-25 13:10:00,results_24188
24194,1009,843,5,28.0,16,12.0,12,0.0,54,,53.0,17.0,11,2018-11-25 13:10:00,results_24189
24195,1009,840,3,18.0,20,13.0,13,0.0,54,,53.0,16.0,11,2018-11-25 13:10:00,results_24190
24196,1009,838,1,2.0,18,14.0,14,0.0,54,,53.0,12.0,11,2018-11-25 13:10:00,results_24191
24197,1009,845,3,35.0,19,15.0,15,0.0,54,,54.0,14.0,11,2018-11-25 13:10:00,results_24192
24198,1009,842,5,10.0,17,,16,0.0,46,,42.0,15.0,5,2018-11-25 13:10:00,results_24193
24199,1009,839,10,31.0,9,,17,0.0,44,,41.0,13.0,5,2018-11-25 13:10:00,results_24194
24200,1009,828,15,9.0,12,,18,0.0,24,,22.0,19.0,75,2018-11-25 13:10:00,results_24195
24201,1009,8,6,7.0,4,,19,0.0,6,,5.0,18.0,75,2018-11-25 13:10:00,results_24196
24202,1009,807,4,27.0,10,,20,0.0,0,,,0.0,4,2018-11-25 13:10:00,results_24197
24203,1010,822,131,77.0,2,1.0,1,26.0,58,5127325.0,57.0,1.0,1,2019-03-17 05:10:00,results_24198
24204,1010,1,131,44.0,1,2.0,2,18.0,58,5148211.0,57.0,2.0,1,2019-03-17 05:10:00,results_24199
24205,1010,830,9,33.0,4,3.0,3,15.0,58,5149845.0,57.0,3.0,1,2019-03-17 05:10:00,results_24200
24206,1010,20,6,5.0,3,4.0,4,12.0,58,5184434.0,16.0,8.0,1,2019-03-17 05:10:00,results_24201
24207,1010,844,6,16.0,5,5.0,5,10.0,58,5185528.0,58.0,4.0,1,2019-03-17 05:10:00,results_24202
24208,1010,825,210,20.0,7,6.0,6,8.0,58,5214481.0,56.0,9.0,1,2019-03-17 05:10:00,results_24203
24209,1010,807,4,27.0,11,7.0,7,6.0,57,,52.0,12.0,11,2019-03-17 05:10:00,results_24204
24210,1010,8,51,7.0,9,8.0,8,4.0,57,,52.0,11.0,11,2019-03-17 05:10:00,results_24205
24211,1010,840,211,18.0,16,9.0,9,2.0,57,,29.0,7.0,11,2019-03-17 05:10:00,results_24206
24212,1010,826,5,26.0,15,10.0,10,1.0,57,,39.0,6.0,11,2019-03-17 05:10:00,results_24207
24213,1010,842,9,10.0,17,11.0,11,0.0,57,,39.0,5.0,11,2019-03-17 05:10:00,results_24208
24214,1010,846,1,4.0,8,12.0,12,0.0,57,,17.0,16.0,11,2019-03-17 05:10:00,results_24209
24215,1010,815,211,11.0,10,13.0,13,0.0,57,,41.0,15.0,11,2019-03-17 05:10:00,results_24210
24216,1010,848,5,23.0,13,14.0,14,0.0,57,,43.0,10.0,11,2019-03-17 05:10:00,results_24211
24217,1010,841,51,99.0,14,15.0,15,0.0,57,,29.0,14.0,11,2019-03-17 05:10:00,results_24212
24218,1010,847,3,63.0,19,16.0,16,0.0,56,,55.0,17.0,12,2019-03-17 05:10:00,results_24213
24219,1010,9,3,88.0,20,17.0,17,0.0,55,,30.0,18.0,13,2019-03-17 05:10:00,results_24214
24220,1010,154,210,8.0,6,,18,0.0,29,,17.0,13.0,36,2019-03-17 05:10:00,results_24215
24221,1010,817,4,3.0,12,,19,0.0,28,,18.0,19.0,137,2019-03-17 05:10:00,results_24216
24222,1010,832,1,55.0,18,,20,0.0,9,,9.0,20.0,5,2019-03-17 05:10:00,results_24217
24223,1011,1,131,44.0,3,1.0,1,25.0,57,5661295.0,36.0,2.0,1,2019-03-31 15:10:00,results_24218
24224,1011,822,131,77.0,4,2.0,2,18.0,57,5664275.0,42.0,3.0,1,2019-03-31 15:10:00,results_24219
24225,1011,844,6,16.0,1,3.0,3,16.0,57,5667426.0,38.0,1.0,1,2019-03-31 15:10:00,results_24220
24226,1011,830,9,33.0,5,4.0,4,12.0,57,5667703.0,47.0,9.0,1,2019-03-31 15:10:00,results_24221
24227,1011,20,6,5.0,2,5.0,5,10.0,57,5697363.0,43.0,4.0,1,2019-03-31 15:10:00,results_24222
24228,1011,846,1,4.0,9,6.0,6,8.0,57,5707049.0,14.0,12.0,1,2019-03-31 15:10:00,results_24223
24229,1011,8,51,7.0,8,7.0,7,6.0,57,5708765.0,45.0,11.0,1,2019-03-31 15:10:00,results_24224
24230,1011,842,9,10.0,13,8.0,8,4.0,57,5719389.0,42.0,8.0,1,2019-03-31 15:10:00,results_24225
24231,1011,848,5,23.0,12,9.0,9,2.0,57,5723992.0,39.0,16.0,1,2019-03-31 15:10:00,results_24226
24232,1011,815,211,11.0,14,10.0,10,1.0,57,5724991.0,51.0,14.0,1,2019-03-31 15:10:00,results_24227
24233,1011,841,51,99.0,16,11.0,11,0.0,57,5725894.0,42.0,7.0,1,2019-03-31 15:10:00,results_24228
24234,1011,826,5,26.0,15,12.0,12,0.0,56,,40.0,5.0,11,2019-03-31 15:10:00,results_24229
24235,1011,825,210,20.0,6,13.0,13,0.0,56,,41.0,13.0,11,2019-03-31 15:10:00,results_24230
24236,1011,840,211,18.0,18,14.0,14,0.0,56,,31.0,17.0,11,2019-03-31 15:10:00,results_24231
24237,1011,847,3,63.0,19,15.0,15,0.0,56,,14.0,19.0,11,2019-03-31 15:10:00,results_24232
24238,1011,9,3,88.0,20,16.0,16,0.0,55,,13.0,20.0,12,2019-03-31 15:10:00,results_24233
24239,1011,807,4,27.0,17,,17,0.0,53,,14.0,6.0,5,2019-03-31 15:10:00,results_24234
24240,1011,817,4,3.0,10,,18,0.0,53,,42.0,15.0,60,2019-03-31 15:10:00,results_24235
24241,1011,832,1,55.0,7,,19,0.0,53,,42.0,10.0,130,2019-03-31 15:10:00,results_24236
24242,1011,154,210,8.0,11,,20,0.0,16,,3.0,18.0,31,2019-03-31 15:10:00,results_24237
24243,1012,1,131,44.0,2,1.0,1,25.0,56,5526350.0,47.0,5.0,1,2019-04-14 06:10:00,results_24238
24244,1012,822,131,77.0,1,2.0,2,18.0,56,5532902.0,38.0,4.0,1,2019-04-14 06:10:00,results_24239
24245,1012,20,6,5.0,3,3.0,3,15.0,56,5540124.0,37.0,2.0,1,2019-04-14 06:10:00,results_24240
24246,1012,830,9,33.0,5,4.0,4,12.0,56,5553977.0,45.0,6.0,1,2019-04-14 06:10:00,results_24241
24247,1012,844,6,16.0,4,5.0,5,10.0,56,5557626.0,45.0,3.0,1,2019-04-14 06:10:00,results_24242
24248,1012,842,9,10.0,6,6.0,6,9.0,56,5615657.0,55.0,1.0,1,2019-04-14 06:10:00,results_24243
24249,1012,817,4,3.0,7,7.0,7,6.0,55,,38.0,16.0,11,2019-04-14 06:10:00,results_24244
24250,1012,815,211,11.0,12,8.0,8,4.0,55,,37.0,17.0,11,2019-04-14 06:10:00,results_24245
24251,1012,8,51,7.0,13,9.0,9,2.0,55,,27.0,12.0,11,2019-04-14 06:10:00,results_24246
24252,1012,848,5,23.0,0,10.0,10,1.0,55,,22.0,18.0,11,2019-04-14 06:10:00,results_24247
24253,1012,154,210,8.0,10,11.0,11,0.0,55,,37.0,8.0,11,2019-04-14 06:10:00,results_24248
24254,1012,840,211,18.0,16,12.0,12,0.0,55,,46.0,7.0,11,2019-04-14 06:10:00,results_24249
24255,1012,825,210,20.0,9,13.0,13,0.0,55,,35.0,10.0,11,2019-04-14 06:10:00,results_24250
24256,1012,832,1,55.0,14,14.0,14,0.0,55,,44.0,11.0,11,2019-04-14 06:10:00,results_24251
24257,1012,841,51,99.0,19,15.0,15,0.0,55,,32.0,14.0,11,2019-04-14 06:10:00,results_24252
24258,1012,847,3,63.0,17,16.0,16,0.0,54,,51.0,9.0,12,2019-04-14 06:10:00,results_24253
24259,1012,9,3,88.0,18,17.0,17,0.0,54,,28.0,20.0,12,2019-04-14 06:10:00,results_24254
24260,1012,846,1,4.0,15,18.0,18,0.0,50,,37.0,15.0,4,2019-04-14 06:10:00,results_24255
24261,1012,826,5,26.0,11,,19,0.0,41,,27.0,13.0,4,2019-04-14 06:10:00,results_24256
24262,1012,807,4,27.0,8,,20,0.0,16,,14.0,19.0,131,2019-04-14 06:10:00,results_24257
24263,1013,822,131,77.0,1,1.0,1,25.0,51,5512942.0,50.0,2.0,1,2019-04-28 12:10:00,results_24258
24264,1013,1,131,44.0,2,2.0,2,18.0,51,5514466.0,48.0,3.0,1,2019-04-28 12:10:00,results_24259
24265,1013,20,6,5.0,3,3.0,3,15.0,51,5524681.0,46.0,4.0,1,2019-04-28 12:10:00,results_24260
24266,1013,830,9,33.0,4,4.0,4,12.0,51,5530435.0,39.0,5.0,1,2019-04-28 12:10:00,results_24261
24267,1013,844,6,16.0,8,5.0,5,11.0,51,5582049.0,50.0,1.0,1,2019-04-28 12:10:00,results_24262
24268,1013,815,211,11.0,5,6.0,6,8.0,51,5589358.0,49.0,7.0,1,2019-04-28 12:10:00,results_24263
24269,1013,832,1,55.0,9,7.0,7,6.0,51,5596768.0,43.0,10.0,1,2019-04-28 12:10:00,results_24264
24270,1013,846,1,4.0,7,8.0,8,4.0,51,5613210.0,43.0,6.0,1,2019-04-28 12:10:00,results_24265
24271,1013,840,211,18.0,13,9.0,9,2.0,51,5616758.0,38.0,12.0,1,2019-04-28 12:10:00,results_24266
24272,1013,8,51,7.0,0,10.0,10,1.0,50,,48.0,13.0,11,2019-04-28 12:10:00,results_24267
24273,1013,848,5,23.0,11,11.0,11,0.0,50,,49.0,9.0,11,2019-04-28 12:10:00,results_24268
24274,1013,841,51,99.0,17,12.0,12,0.0,50,,45.0,11.0,11,2019-04-28 12:10:00,results_24269
24275,1013,825,210,20.0,12,13.0,13,0.0,50,,42.0,14.0,11,2019-04-28 12:10:00,results_24270
24276,1013,807,4,27.0,15,14.0,14,0.0,50,,43.0,17.0,11,2019-04-28 12:10:00,results_24271
24277,1013,847,3,63.0,16,15.0,15,0.0,49,,42.0,16.0,12,2019-04-28 12:10:00,results_24272
24278,1013,9,3,88.0,0,16.0,16,0.0,49,,45.0,19.0,12,2019-04-28 12:10:00,results_24273
24279,1013,842,9,10.0,0,,17,0.0,38,,34.0,8.0,7,2019-04-28 12:10:00,results_24274
24280,1013,154,210,8.0,14,,18,0.0,38,,33.0,20.0,23,2019-04-28 12:10:00,results_24275
24281,1013,826,5,26.0,6,,19,0.0,33,,28.0,18.0,4,2019-04-28 12:10:00,results_24276
24282,1013,817,4,3.0,10,,20,0.0,31,,29.0,15.0,4,2019-04-28 12:10:00,results_24277
24283,1014,1,131,44.0,2,1.0,1,26.0,66,5750443.0,54.0,1.0,1,2019-05-12 13:10:00,results_24278
24284,1014,822,131,77.0,1,2.0,2,18.0,66,5754517.0,55.0,2.0,1,2019-05-12 13:10:00,results_24279
24285,1014,830,9,33.0,4,3.0,3,15.0,66,5758122.0,57.0,3.0,1,2019-05-12 13:10:00,results_24280
24286,1014,20,6,5.0,3,4.0,4,12.0,66,5759610.0,64.0,4.0,1,2019-05-12 13:10:00,results_24281
24287,1014,844,6,16.0,5,5.0,5,10.0,66,5763804.0,57.0,5.0,1,2019-05-12 13:10:00,results_24282
24288,1014,842,9,10.0,6,6.0,6,8.0,66,5770019.0,57.0,6.0,1,2019-05-12 13:10:00,results_24283
24289,1014,825,210,20.0,8,7.0,7,6.0,66,5778602.0,66.0,9.0,1,2019-05-12 13:10:00,results_24284
24290,1014,832,1,55.0,12,8.0,8,4.0,66,5782785.0,59.0,10.0,1,2019-05-12 13:10:00,results_24285
24291,1014,826,5,26.0,9,9.0,9,2.0,66,5783499.0,64.0,8.0,1,2019-05-12 13:10:00,results_24286
24292,1014,154,210,8.0,7,10.0,10,1.0,66,5785084.0,64.0,12.0,1,2019-05-12 13:10:00,results_24287
