constructorStandingsId,raceId,constructorId,points,position,wins,date,constructor_standings_rownum
27554,1038,6,61.0,6,0,2020-09-06 13:10:00,constructor_standings_12389
27555,1038,1,98.0,3,0,2020-09-06 13:10:00,constructor_standings_12390
27556,1038,211,82.0,4,0,2020-09-06 13:10:00,constructor_standings_12391
27557,1038,213,47.0,7,1,2020-09-06 13:10:00,constructor_standings_12392
27558,1038,4,71.0,5,0,2020-09-06 13:10:00,constructor_standings_12393
27559,1038,51,2.0,8,0,2020-09-06 13:10:00,constructor_standings_12394
27560,1038,3,0.0,10,0,2020-09-06 13:10:00,constructor_standings_12395
27561,1038,9,158.0,2,1,2020-09-06 13:10:00,constructor_standings_12396
27562,1038,210,1.0,9,0,2020-09-06 13:10:00,constructor_standings_12397
27563,1039,131,325.0,1,7,2020-09-13 13:10:00,constructor_standings_12398
27564,1039,6,66.0,6,0,2020-09-13 13:10:00,constructor_standings_12399
27565,1039,1,106.0,3,0,2020-09-13 13:10:00,constructor_standings_12400
27566,1039,211,92.0,4,0,2020-09-13 13:10:00,constructor_standings_12401
27567,1039,213,53.0,7,1,2020-09-13 13:10:00,constructor_standings_12402
27568,1039,4,83.0,5,0,2020-09-13 13:10:00,constructor_standings_12403
27569,1039,51,4.0,8,0,2020-09-13 13:10:00,constructor_standings_12404
27570,1039,3,0.0,10,0,2020-09-13 13:10:00,constructor_standings_12405
27571,1039,9,173.0,2,1,2020-09-13 13:10:00,constructor_standings_12406
27572,1039,210,1.0,9,0,2020-09-13 13:10:00,constructor_standings_12407
27584,1040,6,74.0,6,0,2020-09-27 11:10:00,constructor_standings_12408
27585,1040,1,106.0,3,0,2020-09-27 11:10:00,constructor_standings_12409
27586,1040,211,104.0,4,0,2020-09-27 11:10:00,constructor_standings_12410
27587,1040,213,59.0,7,1,2020-09-27 11:10:00,constructor_standings_12411
27588,1040,4,99.0,5,0,2020-09-27 11:10:00,constructor_standings_12412
27589,1040,51,4.0,8,0,2020-09-27 11:10:00,constructor_standings_12413
27590,1040,3,0.0,10,0,2020-09-27 11:10:00,constructor_standings_12414
27591,1040,9,192.0,2,1,2020-09-27 11:10:00,constructor_standings_12415
27592,1040,210,1.0,9,0,2020-09-27 11:10:00,constructor_standings_12416
27593,1041,131,391.0,1,9,2020-10-11 13:10:00,constructor_standings_12417
27594,1041,6,80.0,6,0,2020-10-11 13:10:00,constructor_standings_12418
27595,1041,1,116.0,4,0,2020-10-11 13:10:00,constructor_standings_12419
27596,1041,211,120.0,3,0,2020-10-11 13:10:00,constructor_standings_12420
27597,1041,213,67.0,7,1,2020-10-11 13:10:00,constructor_standings_12421
27598,1041,4,114.0,5,0,2020-10-11 13:10:00,constructor_standings_12422
27599,1041,51,5.0,8,0,2020-10-11 13:10:00,constructor_standings_12423
27600,1041,3,0.0,10,0,2020-10-11 13:10:00,constructor_standings_12424
27601,1041,9,211.0,2,1,2020-10-11 13:10:00,constructor_standings_12425
27602,1041,210,3.0,9,0,2020-10-11 13:10:00,constructor_standings_12426
27603,1042,131,435.0,1,10,2020-10-25 12:10:00,constructor_standings_12427
27604,1042,6,93.0,6,0,2020-10-25 12:10:00,constructor_standings_12428
27605,1042,1,124.0,4,0,2020-10-25 12:10:00,constructor_standings_12429
27606,1042,211,126.0,3,0,2020-10-25 12:10:00,constructor_standings_12430
27607,1042,213,77.0,7,1,2020-10-25 12:10:00,constructor_standings_12431
27608,1042,4,120.0,5,0,2020-10-25 12:10:00,constructor_standings_12432
27609,1042,51,5.0,8,0,2020-10-25 12:10:00,constructor_standings_12433
27610,1042,3,0.0,10,0,2020-10-25 12:10:00,constructor_standings_12434
27611,1042,9,226.0,2,1,2020-10-25 12:10:00,constructor_standings_12435
27612,1042,210,3.0,9,0,2020-10-25 12:10:00,constructor_standings_12436
27613,1043,131,479.0,1,11,2020-11-01 12:10:00,constructor_standings_12437
27614,1043,6,103.0,6,0,2020-11-01 12:10:00,constructor_standings_12438
27615,1043,1,134.0,4,0,2020-11-01 12:10:00,constructor_standings_12439
27616,1043,211,134.0,5,0,2020-11-01 12:10:00,constructor_standings_12440
27617,1043,213,89.0,7,1,2020-11-01 12:10:00,constructor_standings_12441
27618,1043,4,135.0,3,0,2020-11-01 12:10:00,constructor_standings_12442
27619,1043,51,8.0,8,0,2020-11-01 12:10:00,constructor_standings_12443
27620,1043,3,0.0,10,0,2020-11-01 12:10:00,constructor_standings_12444
27621,1043,9,226.0,2,1,2020-11-01 12:10:00,constructor_standings_12445
27622,1043,210,3.0,9,0,2020-11-01 12:10:00,constructor_standings_12446
27623,1044,131,504.0,1,12,2020-11-15 10:10:00,constructor_standings_12447
27624,1044,6,130.0,6,0,2020-11-15 10:10:00,constructor_standings_12448
27625,1044,1,149.0,4,0,2020-11-15 10:10:00,constructor_standings_12449
27626,1044,211,154.0,3,0,2020-11-15 10:10:00,constructor_standings_12450
27627,1044,213,89.0,7,1,2020-11-15 10:10:00,constructor_standings_12451
27628,1044,4,136.0,5,0,2020-11-15 10:10:00,constructor_standings_12452
27629,1044,51,8.0,8,0,2020-11-15 10:10:00,constructor_standings_12453
27630,1044,3,0.0,10,0,2020-11-15 10:10:00,constructor_standings_12454
27631,1044,9,240.0,2,1,2020-11-15 10:10:00,constructor_standings_12455
27632,1044,210,3.0,9,0,2020-11-15 10:10:00,constructor_standings_12456
27633,1045,131,533.0,1,13,2020-11-29 14:10:00,constructor_standings_12457
27634,1045,6,131.0,6,0,2020-11-29 14:10:00,constructor_standings_12458
27635,1045,1,171.0,3,0,2020-11-29 14:10:00,constructor_standings_12459
27636,1045,211,154.0,4,0,2020-11-29 14:10:00,constructor_standings_12460
27637,1045,213,97.0,7,1,2020-11-29 14:10:00,constructor_standings_12461
27638,1045,4,144.0,5,0,2020-11-29 14:10:00,constructor_standings_12462
27639,1045,51,8.0,8,0,2020-11-29 14:10:00,constructor_standings_12463
27640,1045,3,0.0,10,0,2020-11-29 14:10:00,constructor_standings_12464
27641,1045,9,274.0,2,1,2020-11-29 14:10:00,constructor_standings_12465
27642,1045,210,3.0,9,0,2020-11-29 14:10:00,constructor_standings_12466
27643,1046,131,540.0,1,13,2020-12-06 17:10:00,constructor_standings_12467
27644,1046,6,131.0,6,0,2020-12-06 17:10:00,constructor_standings_12468
27645,1046,1,184.0,4,0,2020-12-06 17:10:00,constructor_standings_12469
27646,1046,211,194.0,3,1,2020-12-06 17:10:00,constructor_standings_12470
27647,1046,213,103.0,7,1,2020-12-06 17:10:00,constructor_standings_12471
27648,1046,4,172.0,5,0,2020-12-06 17:10:00,constructor_standings_12472
27649,1046,51,8.0,8,0,2020-12-06 17:10:00,constructor_standings_12473
27650,1046,3,0.0,10,0,2020-12-06 17:10:00,constructor_standings_12474
27651,1046,9,282.0,2,1,2020-12-06 17:10:00,constructor_standings_12475
27652,1046,210,3.0,9,0,2020-12-06 17:10:00,constructor_standings_12476
27653,1047,131,573.0,1,13,2020-12-13 13:10:00,constructor_standings_12477
27654,1047,6,131.0,6,0,2020-12-13 13:10:00,constructor_standings_12478
27655,1047,1,202.0,3,0,2020-12-13 13:10:00,constructor_standings_12479
27656,1047,211,195.0,4,1,2020-12-13 13:10:00,constructor_standings_12480
27657,1047,213,107.0,7,1,2020-12-13 13:10:00,constructor_standings_12481
27658,1047,4,181.0,5,0,2020-12-13 13:10:00,constructor_standings_12482
27659,1047,51,8.0,8,0,2020-12-13 13:10:00,constructor_standings_12483
27660,1047,3,0.0,10,0,2020-12-13 13:10:00,constructor_standings_12484
27661,1047,9,319.0,2,2,2020-12-13 13:10:00,constructor_standings_12485
27662,1047,210,3.0,9,0,2020-12-13 13:10:00,constructor_standings_12486
27912,1051,210,0.0,10,0,2021-11-21 14:00:00,constructor_standings_12487
27911,1051,3,23.0,8,0,2021-11-21 14:00:00,constructor_standings_12488
27910,1051,214,137.0,5,1,2021-11-21 14:00:00,constructor_standings_12489
27909,1051,51,11.0,9,0,2021-11-21 14:00:00,constructor_standings_12490
27908,1051,117,77.0,7,0,2021-11-21 14:00:00,constructor_standings_12491
27907,1051,213,112.0,6,0,2021-11-21 14:00:00,constructor_standings_12492
27906,1051,6,297.5,3,0,2021-11-21 14:00:00,constructor_standings_12493
27905,1051,1,258.0,4,1,2021-11-21 14:00:00,constructor_standings_12494
27904,1051,9,541.5,2,10,2021-11-21 14:00:00,constructor_standings_12495
27903,1051,131,546.5,1,8,2021-11-21 14:00:00,constructor_standings_12496
27673,1052,131,41.0,1,1,2021-03-28 15:00:00,constructor_standings_12497
27674,1052,9,28.0,2,0,2021-03-28 15:00:00,constructor_standings_12498
27675,1052,1,18.0,3,0,2021-03-28 15:00:00,constructor_standings_12499
27676,1052,6,12.0,4,0,2021-03-28 15:00:00,constructor_standings_12500
27677,1052,213,2.0,5,0,2021-03-28 15:00:00,constructor_standings_12501
27678,1052,117,1.0,6,0,2021-03-28 15:00:00,constructor_standings_12502
27679,1052,51,0.0,7,0,2021-03-28 15:00:00,constructor_standings_12503
27680,1052,214,0.0,8,0,2021-03-28 15:00:00,constructor_standings_12504
27681,1052,3,0.0,9,0,2021-03-28 15:00:00,constructor_standings_12505
27682,1052,210,0.0,10,0,2021-03-28 15:00:00,constructor_standings_12506
27711,1053,3,0.0,9,0,2021-04-18 13:00:00,constructor_standings_12507
27709,1053,51,0.0,8,0,2021-04-18 13:00:00,constructor_standings_12508
27712,1053,210,0.0,10,0,2021-04-18 13:00:00,constructor_standings_12509
27704,1053,9,53.0,2,1,2021-04-18 13:00:00,constructor_standings_12510
27705,1053,1,41.0,3,0,2021-04-18 13:00:00,constructor_standings_12511
27710,1053,214,3.0,7,0,2021-04-18 13:00:00,constructor_standings_12512
27708,1053,117,5.0,6,0,2021-04-18 13:00:00,constructor_standings_12513
27707,1053,213,8.0,5,0,2021-04-18 13:00:00,constructor_standings_12514
27706,1053,6,34.0,4,0,2021-04-18 13:00:00,constructor_standings_12515
27703,1053,131,60.0,1,1,2021-04-18 13:00:00,constructor_standings_12516
27713,1054,131,101.0,1,2,2021-05-02 14:00:00,constructor_standings_12517
27714,1054,9,83.0,2,1,2021-05-02 14:00:00,constructor_standings_12518
27715,1054,1,53.0,3,0,2021-05-02 14:00:00,constructor_standings_12519
27716,1054,6,42.0,4,0,2021-05-02 14:00:00,constructor_standings_12520
27717,1054,213,9.0,6,0,2021-05-02 14:00:00,constructor_standings_12521
27718,1054,117,5.0,7,0,2021-05-02 14:00:00,constructor_standings_12522
27719,1054,51,0.0,8,0,2021-05-02 14:00:00,constructor_standings_12523
27720,1054,214,13.0,5,0,2021-05-02 14:00:00,constructor_standings_12524
27721,1054,3,0.0,9,0,2021-05-02 14:00:00,constructor_standings_12525
27722,1054,210,0.0,10,0,2021-05-02 14:00:00,constructor_standings_12526
27723,1055,131,141.0,1,3,2021-05-09 13:00:00,constructor_standings_12527
27724,1055,9,112.0,2,1,2021-05-09 13:00:00,constructor_standings_12528
27725,1055,1,65.0,3,0,2021-05-09 13:00:00,constructor_standings_12529
27726,1055,6,60.0,4,0,2021-05-09 13:00:00,constructor_standings_12530
27727,1055,213,10.0,6,0,2021-05-09 13:00:00,constructor_standings_12531
27728,1055,117,5.0,7,0,2021-05-09 13:00:00,constructor_standings_12532
27729,1055,51,0.0,8,0,2021-05-09 13:00:00,constructor_standings_12533
27730,1055,214,15.0,5,0,2021-05-09 13:00:00,constructor_standings_12534
27731,1055,3,0.0,9,0,2021-05-09 13:00:00,constructor_standings_12535
27732,1055,210,0.0,10,0,2021-05-09 13:00:00,constructor_standings_12536
27733,1056,131,148.0,2,3,2021-05-23 13:00:00,constructor_standings_12537
27734,1056,9,149.0,1,2,2021-05-23 13:00:00,constructor_standings_12538
27735,1056,1,80.0,3,0,2021-05-23 13:00:00,constructor_standings_12539
27736,1056,6,78.0,4,0,2021-05-23 13:00:00,constructor_standings_12540
27737,1056,213,18.0,6,0,2021-05-23 13:00:00,constructor_standings_12541
27738,1056,117,19.0,5,0,2021-05-23 13:00:00,constructor_standings_12542
27739,1056,51,1.0,8,0,2021-05-23 13:00:00,constructor_standings_12543
27740,1056,214,17.0,7,0,2021-05-23 13:00:00,constructor_standings_12544
27741,1056,3,0.0,9,0,2021-05-23 13:00:00,constructor_standings_12545
27742,1056,210,0.0,10,0,2021-05-23 13:00:00,constructor_standings_12546
27743,1057,131,148.0,2,3,2021-06-06 12:00:00,constructor_standings_12547
27744,1057,9,174.0,1,3,2021-06-06 12:00:00,constructor_standings_12548
27745,1057,1,92.0,4,0,2021-06-06 12:00:00,constructor_standings_12549
27746,1057,6,94.0,3,0,2021-06-06 12:00:00,constructor_standings_12550
27747,1057,213,39.0,5,0,2021-06-06 12:00:00,constructor_standings_12551
27748,1057,117,37.0,6,0,2021-06-06 12:00:00,constructor_standings_12552
27749,1057,51,2.0,8,0,2021-06-06 12:00:00,constructor_standings_12553
27750,1057,214,25.0,7,0,2021-06-06 12:00:00,constructor_standings_12554
27751,1057,3,0.0,10,0,2021-06-06 12:00:00,constructor_standings_12555
27752,1057,210,0.0,9,0,2021-06-06 12:00:00,constructor_standings_12556
27753,1059,131,178.0,2,3,2021-06-20 13:00:00,constructor_standings_12557
27754,1059,9,215.0,1,4,2021-06-20 13:00:00,constructor_standings_12558
27755,1059,1,110.0,3,0,2021-06-20 13:00:00,constructor_standings_12559
27756,1059,6,94.0,4,0,2021-06-20 13:00:00,constructor_standings_12560
27757,1059,213,45.0,5,0,2021-06-20 13:00:00,constructor_standings_12561
27758,1059,117,40.0,6,0,2021-06-20 13:00:00,constructor_standings_12562
27759,1059,51,2.0,8,0,2021-06-20 13:00:00,constructor_standings_12563
27760,1059,214,29.0,7,0,2021-06-20 13:00:00,constructor_standings_12564
27761,1059,3,0.0,9,0,2021-06-20 13:00:00,constructor_standings_12565
27762,1059,210,0.0,10,0,2021-06-20 13:00:00,constructor_standings_12566
27763,1058,131,212.0,2,3,2021-06-27 13:00:00,constructor_standings_12567
27764,1058,9,252.0,1,5,2021-06-27 13:00:00,constructor_standings_12568
27765,1058,1,120.0,3,0,2021-06-27 13:00:00,constructor_standings_12569
27766,1058,6,108.0,4,0,2021-06-27 13:00:00,constructor_standings_12570
27767,1058,213,46.0,5,0,2021-06-27 13:00:00,constructor_standings_12571
27768,1058,117,44.0,6,0,2021-06-27 13:00:00,constructor_standings_12572
27769,1058,51,2.0,8,0,2021-06-27 13:00:00,constructor_standings_12573
27770,1058,214,31.0,7,0,2021-06-27 13:00:00,constructor_standings_12574
27771,1058,3,0.0,9,0,2021-06-27 13:00:00,constructor_standings_12575
27772,1058,210,0.0,10,0,2021-06-27 13:00:00,constructor_standings_12576
27792,1060,210,0.0,10,0,2021-07-04 13:00:00,constructor_standings_12577
27787,1060,213,48.0,5,0,2021-07-04 13:00:00,constructor_standings_12578
27786,1060,6,122.0,4,0,2021-07-04 13:00:00,constructor_standings_12579
27791,1060,3,0.0,9,0,2021-07-04 13:00:00,constructor_standings_12580
27790,1060,214,32.0,7,0,2021-07-04 13:00:00,constructor_standings_12581
27789,1060,51,2.0,8,0,2021-07-04 13:00:00,constructor_standings_12582
27788,1060,117,44.0,6,0,2021-07-04 13:00:00,constructor_standings_12583
27785,1060,1,141.0,3,0,2021-07-04 13:00:00,constructor_standings_12584
27784,1060,9,286.0,1,6,2021-07-04 13:00:00,constructor_standings_12585
27783,1060,131,242.0,2,3,2021-07-04 13:00:00,constructor_standings_12586
27793,1061,131,285.0,2,4,2021-07-18 14:00:00,constructor_standings_12587
27794,1061,9,289.0,1,6,2021-07-18 14:00:00,constructor_standings_12588
27795,1061,1,163.0,3,0,2021-07-18 14:00:00,constructor_standings_12589
27796,1061,6,148.0,4,0,2021-07-18 14:00:00,constructor_standings_12590
27797,1061,213,49.0,5,0,2021-07-18 14:00:00,constructor_standings_12591
27798,1061,117,48.0,6,0,2021-07-18 14:00:00,constructor_standings_12592
27799,1061,51,2.0,8,0,2021-07-18 14:00:00,constructor_standings_12593
27800,1061,214,40.0,7,0,2021-07-18 14:00:00,constructor_standings_12594
27801,1061,3,0.0,9,0,2021-07-18 14:00:00,constructor_standings_12595
27802,1061,210,0.0,10,0,2021-07-18 14:00:00,constructor_standings_12596
27820,1062,214,77.0,5,1,2021-08-01 13:00:00,constructor_standings_12597
27819,1062,51,3.0,9,0,2021-08-01 13:00:00,constructor_standings_12598
27818,1062,117,48.0,7,0,2021-08-01 13:00:00,constructor_standings_12599
27817,1062,213,68.0,6,0,2021-08-01 13:00:00,constructor_standings_12600
27815,1062,1,163.0,4,0,2021-08-01 13:00:00,constructor_standings_12601
27822,1062,210,0.0,10,0,2021-08-01 13:00:00,constructor_standings_12602
27821,1062,3,10.0,8,0,2021-08-01 13:00:00,constructor_standings_12603
27816,1062,6,163.0,3,0,2021-08-01 13:00:00,constructor_standings_12604
27814,1062,9,291.0,2,6,2021-08-01 13:00:00,constructor_standings_12605
27813,1062,131,303.0,1,4,2021-08-01 13:00:00,constructor_standings_12606
27823,1063,131,310.5,1,4,2021-08-29 13:00:00,constructor_standings_12607
27824,1063,9,303.5,2,7,2021-08-29 13:00:00,constructor_standings_12608
27825,1063,1,169.0,3,0,2021-08-29 13:00:00,constructor_standings_12609
27826,1063,6,165.5,4,0,2021-08-29 13:00:00,constructor_standings_12610
27827,1063,213,72.0,6,0,2021-08-29 13:00:00,constructor_standings_12611
27828,1063,117,53.0,7,0,2021-08-29 13:00:00,constructor_standings_12612
27829,1063,51,3.0,9,0,2021-08-29 13:00:00,constructor_standings_12613
27830,1063,214,80.0,5,1,2021-08-29 13:00:00,constructor_standings_12614
27831,1063,3,20.0,8,0,2021-08-29 13:00:00,constructor_standings_12615
27832,1063,210,0.0,10,0,2021-08-29 13:00:00,constructor_standings_12616
27833,1064,131,344.5,1,4,2021-09-05 13:00:00,constructor_standings_12617
27834,1064,9,332.5,2,8,2021-09-05 13:00:00,constructor_standings_12618
27835,1064,1,170.0,4,0,2021-09-05 13:00:00,constructor_standings_12619
27836,1064,6,181.5,3,0,2021-09-05 13:00:00,constructor_standings_12620
27837,1064,213,84.0,6,0,2021-09-05 13:00:00,constructor_standings_12621
27838,1064,117,53.0,7,0,2021-09-05 13:00:00,constructor_standings_12622
27839,1064,51,3.0,9,0,2021-09-05 13:00:00,constructor_standings_12623
27840,1064,214,90.0,5,1,2021-09-05 13:00:00,constructor_standings_12624
27841,1064,3,20.0,8,0,2021-09-05 13:00:00,constructor_standings_12625
27842,1064,210,0.0,10,0,2021-09-05 13:00:00,constructor_standings_12626
27843,1065,131,362.5,1,4,2021-09-12 13:00:00,constructor_standings_12627
27844,1065,9,344.5,2,8,2021-09-12 13:00:00,constructor_standings_12628
27845,1065,1,215.0,3,1,2021-09-12 13:00:00,constructor_standings_12629
27846,1065,6,201.5,4,0,2021-09-12 13:00:00,constructor_standings_12630
27847,1065,213,84.0,6,0,2021-09-12 13:00:00,constructor_standings_12631
27848,1065,117,59.0,7,0,2021-09-12 13:00:00,constructor_standings_12632
27849,1065,51,3.0,9,0,2021-09-12 13:00:00,constructor_standings_12633
27850,1065,214,95.0,5,1,2021-09-12 13:00:00,constructor_standings_12634
27851,1065,3,22.0,8,0,2021-09-12 13:00:00,constructor_standings_12635
27852,1065,210,0.0,10,0,2021-09-12 13:00:00,constructor_standings_12636
27853,1066,131,397.5,1,5,2021-09-26 12:00:00,constructor_standings_12637
27854,1066,9,364.5,2,8,2021-09-26 12:00:00,constructor_standings_12638
27855,1066,1,234.0,3,1,2021-09-26 12:00:00,constructor_standings_12639
27856,1066,6,216.5,4,0,2021-09-26 12:00:00,constructor_standings_12640
27857,1066,213,84.0,6,0,2021-09-26 12:00:00,constructor_standings_12641
27858,1066,117,59.0,7,0,2021-09-26 12:00:00,constructor_standings_12642
27859,1066,51,7.0,9,0,2021-09-26 12:00:00,constructor_standings_12643
27860,1066,214,103.0,5,1,2021-09-26 12:00:00,constructor_standings_12644
27861,1066,3,23.0,8,0,2021-09-26 12:00:00,constructor_standings_12645
27862,1066,210,0.0,10,0,2021-09-26 12:00:00,constructor_standings_12646
27863,1067,131,433.5,1,6,2021-10-10 12:00:00,constructor_standings_12647
27864,1067,9,397.5,2,8,2021-10-10 12:00:00,constructor_standings_12648
27865,1067,1,240.0,3,1,2021-10-10 12:00:00,constructor_standings_12649
27866,1067,6,232.5,4,0,2021-10-10 12:00:00,constructor_standings_12650
27867,1067,213,92.0,6,0,2021-10-10 12:00:00,constructor_standings_12651
27868,1067,117,61.0,7,0,2021-10-10 12:00:00,constructor_standings_12652
27869,1067,51,7.0,9,0,2021-10-10 12:00:00,constructor_standings_12653
27870,1067,214,104.0,5,1,2021-10-10 12:00:00,constructor_standings_12654
27871,1067,3,23.0,8,0,2021-10-10 12:00:00,constructor_standings_12655
27872,1067,210,0.0,10,0,2021-10-10 12:00:00,constructor_standings_12656
27873,1069,131,460.5,1,6,2021-10-24 19:00:00,constructor_standings_12657
27874,1069,9,437.5,2,9,2021-10-24 19:00:00,constructor_standings_12658
27875,1069,1,254.0,3,1,2021-10-24 19:00:00,constructor_standings_12659
27876,1069,6,250.5,4,0,2021-10-24 19:00:00,constructor_standings_12660
27877,1069,213,94.0,6,0,2021-10-24 19:00:00,constructor_standings_12661
27878,1069,117,62.0,7,0,2021-10-24 19:00:00,constructor_standings_12662
27879,1069,51,7.0,9,0,2021-10-24 19:00:00,constructor_standings_12663
27880,1069,214,104.0,5,1,2021-10-24 19:00:00,constructor_standings_12664
